journalEntryId,batchId,targetUnitId,targetField,timestamp,query,searchResultChosen,actualOpenedUrl,sourceOpened,accepted,rejectionReason,title,organization,publisher,locator,boundedContext,sourceFact
JRN_R02_B02_SPC_PAGOPHILUS_GROENLANDICUS_TERRAIN_SPECIFIC_001,R02_B02,SPC_PAGOPHILUS_GROENLANDICUS,terrainSpecific,2026-08-19T19:49:32Z,Pagophilus groenlandicus NOAA behavior habitat migration pack ice,Harp Seal | NOAA Fisheries,https://www.fisheries.noaa.gov/species/harp-seal?page=1,true,true,,Harp Seal,NOAA Fisheries,U.S. Department of Commerce,"Behavior and reproduction, lines 486-493","The species gathers, breeds, nurses, and molts on pack ice while migrating through open ocean feeding routes.",Controlled specific mappings supported are pack ice and pelagic water.
JRN_R02_B02_SPC_PANTHERA_LEO_PERSONALITY_ID_001,R02_B02,SPC_PANTHERA_LEO,personalityId,2026-08-19T19:49:33Z,Panthera leo exact species cooperative hunting pride natural habitat Smithsonian,Lion | Smithsonian's National Zoo,https://nationalzoo.si.edu/animals/lion,true,true,,Lion,Smithsonian's National Zoo and Conservation Biology Institute,Smithsonian Institution,"Social Structure, lines 36-41","Lionesses are primary hunters and, depending on prey, several lions stalk from different angles before attacking the target.",Panthera leo coordinates multi-individual stalking and attack within prides.
JRN_R02_B02_SPC_PANTHERA_LEO_TERRAIN_BROAD_001,R02_B02,SPC_PANTHERA_LEO,terrainBroad,2026-08-19T19:49:33Z,Panthera leo exact species cooperative hunting pride natural habitat Smithsonian,Lion | Smithsonian's National Zoo,https://nationalzoo.si.edu/animals/lion,true,true,,Lion,Smithsonian's National Zoo and Conservation Biology Institute,Smithsonian Institution,"Native Habitat, lines 26-28","The exact-species account lists open plains, thick brush, and dry thorn forest as lion habitats.",Natural broad mappings supported are grassland and forest.
JRN_R02_B02_SPC_PANTHERA_LEO_TERRAIN_SPECIFIC_001,R02_B02,SPC_PANTHERA_LEO,terrainSpecific,2026-08-19T19:49:33Z,Panthera leo exact species cooperative hunting pride natural habitat Smithsonian,Lion | Smithsonian's National Zoo,https://nationalzoo.si.edu/animals/lion,true,true,,Lion,Smithsonian's National Zoo and Conservation Biology Institute,Smithsonian Institution,"Native Habitat, lines 26-28","Open savanna, thick brush, and dry thorn forest support controlled savanna, scrubland, and woodland mappings.","Controlled specific mappings supported are savanna, scrubland, and woodland."
JRN_R02_B02_SPC_PANTHERA_ONCA_PERSONALITY_ID_001,R02_B02,SPC_PANTHERA_ONCA,personalityId,2026-08-19T19:49:35Z,Panthera onca exact species territorial marking habitat San Diego Zoo,Jaguar | San Diego Zoo Animals & Plants,https://animals.sandiegozoo.org/animals/jaguar,true,true,,Jaguar,San Diego Zoo Wildlife Alliance,San Diego Zoo Wildlife Alliance,"Family Life, lines 57-60",Solitary jaguars leave claw and scent marks with urine and feces while roaming to tell other jaguars that an area is taken.,Panthera onca actively marks and advertises territorial boundaries.
JRN_R02_B02_SPC_PANTHERA_ONCA_TERRAIN_BROAD_001,R02_B02,SPC_PANTHERA_ONCA,terrainBroad,2026-08-19T19:49:35Z,Panthera onca exact species territorial marking habitat San Diego Zoo,Jaguar | San Diego Zoo Animals & Plants,https://animals.sandiegozoo.org/animals/jaguar,true,true,,Jaguar,San Diego Zoo Wildlife Alliance,San Diego Zoo Wildlife Alliance,"Habitat and Diet, lines 50-55","Jaguars use tropical rainforest, trees and forest floor, rivers and streams, grasslands, and deserts.","Natural broad mappings supported are forest, freshwater, grassland, and desert."
JRN_R02_B02_SPC_PANTHERA_ONCA_TERRAIN_SPECIFIC_001,R02_B02,SPC_PANTHERA_ONCA,terrainSpecific,2026-08-19T19:49:35Z,Panthera onca exact species territorial marking habitat San Diego Zoo,Jaguar | San Diego Zoo Animals & Plants,https://animals.sandiegozoo.org/animals/jaguar,true,true,,Jaguar,San Diego Zoo Wildlife Alliance,San Diego Zoo Wildlife Alliance,"Habitat and Diet, lines 50-55","Rainforest, forest floor, tree climbing, rivers, streams, caves, and canyons are explicit natural settings.","Controlled specific mappings supported are rain forest, forest floor, canopy, river, cave, and canyon."
JRN_R02_B02_SPC_PANTHERA_PARDUS_PERSONALITY_ID_001,R02_B02,SPC_PANTHERA_PARDUS,personalityId,2026-08-19T19:49:36Z,Panthera pardus exact species stalking habitat San Diego Zoo,Leopard | San Diego Zoo Animals & Plants,https://animals.sandiegozoo.org/animals/leopard,true,true,,Leopard,San Diego Zoo Wildlife Alliance,San Diego Zoo Wildlife Alliance,"About and Habitat and Diet, lines 43-55",Silence and stealth are described as leopard trademarks; the cat stalks low and pounces rather than chasing prey over long distances.,"Panthera pardus uses slow, stealthy stalking and close-range pouncing."
JRN_R02_B02_SPC_PANTHERA_PARDUS_TERRAIN_BROAD_001,R02_B02,SPC_PANTHERA_PARDUS,terrainBroad,2026-08-19T19:49:36Z,Panthera pardus exact species stalking habitat San Diego Zoo,Leopard | San Diego Zoo Animals & Plants,https://animals.sandiegozoo.org/animals/leopard,true,true,,Leopard,San Diego Zoo Wildlife Alliance,San Diego Zoo Wildlife Alliance,"Habitat and Diet, lines 49-54","The species occupies high mountains, deserts, rainforests, dry grasslands, caves, rocky terrain, and trees.","Natural broad mappings supported are mountain, desert, forest, and grassland."
JRN_R02_B02_SPC_PANTHERA_PARDUS_TERRAIN_SPECIFIC_001,R02_B02,SPC_PANTHERA_PARDUS,terrainSpecific,2026-08-19T19:49:36Z,Panthera pardus exact species stalking habitat San Diego Zoo,Leopard | San Diego Zoo Animals & Plants,https://animals.sandiegozoo.org/animals/leopard,true,true,,Leopard,San Diego Zoo Wildlife Alliance,San Diego Zoo Wildlife Alliance,"About and Habitat and Diet, lines 45-54","High mountains, deserts, rainforests, tree canopy, caves, and dry savanna grass are explicit natural settings.","Controlled specific mappings supported are alpine, hot desert, rain forest, canopy, cave, and savanna."
JRN_R02_B02_SPC_PANTHERA_TIGRIS_PERSONALITY_ID_001,R02_B02,SPC_PANTHERA_TIGRIS,personalityId,2026-08-19T19:49:37Z,Panthera tigris exact species territorial marking natural habitat Smithsonian,Tiger | Smithsonian's National Zoo,https://nationalzoo.si.edu/animals/tiger,true,true,,Tiger,Smithsonian's National Zoo and Conservation Biology Institute,Smithsonian Institution,"Communication, lines 29-33",Tigers are fiercely territorial and use scent marking and scratches on trees to communicate home-range boundaries.,Panthera tigris marks and signals territorial boundaries.
JRN_R02_B02_SPC_PANTHERA_TIGRIS_TERRAIN_BROAD_001,R02_B02,SPC_PANTHERA_TIGRIS,terrainBroad,2026-08-19T19:49:37Z,Panthera tigris exact species territorial marking natural habitat Smithsonian,Tiger | Smithsonian's National Zoo,https://nationalzoo.si.edu/animals/tiger,true,true,,Tiger,Smithsonian's National Zoo and Conservation Biology Institute,Smithsonian Institution,"Native Habitat and Food/Eating Habits, lines 24-37","Tigers occupy temperate, tropical, and evergreen forests, mangrove swamps, grasslands, and readily swim and hunt in rivers or lakes.","Natural broad mappings supported are forest, wetland, grassland, and freshwater."
JRN_R02_B02_SPC_PANTHERA_TIGRIS_TERRAIN_SPECIFIC_001,R02_B02,SPC_PANTHERA_TIGRIS,terrainSpecific,2026-08-19T19:49:37Z,Panthera tigris exact species territorial marking natural habitat Smithsonian,Tiger | Smithsonian's National Zoo,https://nationalzoo.si.edu/animals/tiger,true,true,,Tiger,Smithsonian's National Zoo and Conservation Biology Institute,Smithsonian Institution,"Native Habitat and Food/Eating Habits, lines 24-37 and Fun Facts, lines 93-97","Temperate woodland, tropical rainforest, mangrove swamp, grassland, rivers, and lakes are explicit natural settings.","Controlled specific mappings supported are woodland, rain forest, mangrove, swamp, savanna, river, and lake."
JRN_R02_B02_SPC_PECARI_TAJACU_PERSONALITY_ID_001,R02_B02,SPC_PECARI_TAJACU,personalityId,2026-08-19T19:51:26Z,Pecari tajacu exact species social group natural habitat zoo,Collared Peccary | Gdańsk Zoo,https://zoo.gdansk.pl/en/animals/collared-peccary/,true,true,,Collared Peccary,Gdański Ogród Zoologiczny,Gdański Ogród Zoologiczny,"Behaviour, lines 23-24",Collared peccaries live in groups of 5 to 15 and travel in the morning and afternoon before resting during the day.,Pecari tajacu forms coordinated social groups.
JRN_R02_B02_SPC_PECARI_TAJACU_TERRAIN_BROAD_001,R02_B02,SPC_PECARI_TAJACU,terrainBroad,2026-08-19T19:51:26Z,Pecari tajacu exact species social group natural habitat zoo,Collared Peccary | Gdańsk Zoo,https://zoo.gdansk.pl/en/animals/collared-peccary/,true,true,,Collared Peccary,Gdański Ogród Zoologiczny,Gdański Ogród Zoologiczny,"Distribution, Habitat, and Behaviour, lines 19-24","The species uses woodlands, tropical dry and rainforests, savannas, deserts, burrows, and caves.","Natural broad mappings supported are forest, grassland, desert, and subterranean."
JRN_R02_B02_SPC_PECARI_TAJACU_TERRAIN_SPECIFIC_001,R02_B02,SPC_PECARI_TAJACU,terrainSpecific,2026-08-19T19:51:26Z,Pecari tajacu exact species social group natural habitat zoo,Collared Peccary | Gdańsk Zoo,https://zoo.gdansk.pl/en/animals/collared-peccary/,true,true,,Collared Peccary,Gdański Ogród Zoologiczny,Gdański Ogród Zoologiczny,"Distribution, Habitat, and Behaviour, lines 19-24","Woodland, rainforest, savanna, desert, burrows, and caves are explicit natural settings.","Controlled specific mappings supported are woodland, rain forest, savanna, hot desert, burrow, and cave."
JRN_R02_B02_SPC_PHACOCHOERUS_AFRICANUS_PERSONALITY_ID_001,R02_B02,SPC_PHACOCHOERUS_AFRICANUS,personalityId,2026-08-19T19:51:27Z,Phacochoerus africanus exact species social structure habitat IUCN WPSG,Common Warthog | IUCN Wild Pig Specialist Group,https://www.iucn-wpsg.org/common-warthog,true,true,,Common warthog,IUCN SSC Wild Pig Specialist Group,International Union for Conservation of Nature,"Behaviour, lines 38-40","Common warthogs organize as bachelor groups, matriarchal female-and-young groups, or yearling groups with overlapping home ranges.",Phacochoerus africanus maintains several stable social group forms.
JRN_R02_B02_SPC_PHACOCHOERUS_AFRICANUS_TERRAIN_BROAD_001,R02_B02,SPC_PHACOCHOERUS_AFRICANUS,terrainBroad,2026-08-19T19:51:27Z,Phacochoerus africanus exact species social structure habitat IUCN WPSG,Common Warthog | IUCN Wild Pig Specialist Group,https://www.iucn-wpsg.org/common-warthog,true,true,,Common warthog,IUCN SSC Wild Pig Specialist Group,International Union for Conservation of Nature,"Habitat, lines 31-33","The species is generally confined to savanna grasslands, open bushlands, and woodlands near perennial surface water.","Natural broad mappings supported are grassland, forest, and freshwater."
JRN_R02_B02_SPC_PHACOCHOERUS_AFRICANUS_TERRAIN_SPECIFIC_001,R02_B02,SPC_PHACOCHOERUS_AFRICANUS,terrainSpecific,2026-08-19T19:51:27Z,Phacochoerus africanus exact species social structure habitat IUCN WPSG,Common Warthog | IUCN Wild Pig Specialist Group,https://www.iucn-wpsg.org/common-warthog,true,true,,Common warthog,IUCN SSC Wild Pig Specialist Group,International Union for Conservation of Nature,"Habitat, lines 31-33","Savanna, open bushland, woodland, and perennial surface water support controlled savanna, scrubland, woodland, and river mappings.","Controlled specific mappings supported are savanna, scrubland, woodland, and river."
JRN_R02_B02_SPC_PHOCA_VITULINA_PERSONALITY_ID_001,R02_B02,SPC_PHOCA_VITULINA,personalityId,2026-08-19T19:51:29Z,Phoca vitulina exact species group defense habitat NOAA,Harbor Seal | NOAA Fisheries,https://www.fisheries.noaa.gov/species/harbor-seal/science?page=1,true,true,,Harbor Seal,NOAA Fisheries,U.S. Department of Commerce,"Behavior and Diet, lines 484-489","Harbor seals haul out in groups to avoid predators, and mothers sometimes form nurseries that help protect seals from predators.",Phoca vitulina uses group aggregation and nurseries for predator protection.
JRN_R02_B02_SPC_PHOCA_VITULINA_TERRAIN_BROAD_001,R02_B02,SPC_PHOCA_VITULINA,terrainBroad,2026-08-19T19:51:29Z,Phoca vitulina exact species group defense habitat NOAA,Harbor Seal | NOAA Fisheries,https://www.fisheries.noaa.gov/species/harbor-seal/science?page=1,true,true,,Harbor Seal,NOAA Fisheries,U.S. Department of Commerce,"About the Species, Behavior, and Where They Live, lines 468-491","The species rests on coastal rocks, reefs, beaches, and glacial ice; forages at sea; and includes a freshwater lake population.","Natural broad mappings supported are ocean, coastal, polar ice, and freshwater."
JRN_R02_B02_SPC_PHOCA_VITULINA_TERRAIN_SPECIFIC_001,R02_B02,SPC_PHOCA_VITULINA,terrainSpecific,2026-08-19T19:51:29Z,Phoca vitulina exact species group defense habitat NOAA,Harbor Seal | NOAA Fisheries,https://www.fisheries.noaa.gov/species/harbor-seal/science?page=1,true,true,,Harbor Seal,NOAA Fisheries,U.S. Department of Commerce,"About the Species and Behavior, lines 468-491","Open sea, drifting glacial ice in fjords, and Iliamna Lake are explicit natural settings.","Controlled specific mappings supported are pelagic, glacier, fjord, and lake."
JRN_R02_B02_SPC_POTOS_FLAVUS_PERSONALITY_ID_001,R02_B02,SPC_POTOS_FLAVUS,personalityId,2026-08-19T19:51:30Z,Potos flavus exact species territorial marking habitat San Diego Zoo,Kinkajou | San Diego Zoo Animals & Plants,https://animals.sandiegozoo.org/animals/kinkajou,true,true,,Kinkajou,San Diego Zoo Wildlife Alliance,San Diego Zoo Wildlife Alliance,"Family Life, lines 59-62","Kinkajous follow recurring nightly routes, stay in their own territory, and use three sets of scent glands to mark it.",Potos flavus uses glandular scent marks to maintain territory.
JRN_R02_B02_SPC_POTOS_FLAVUS_TERRAIN_BROAD_001,R02_B02,SPC_POTOS_FLAVUS,terrainBroad,2026-08-19T19:51:30Z,Potos flavus exact species territorial marking habitat San Diego Zoo,Kinkajou | San Diego Zoo Animals & Plants,https://animals.sandiegozoo.org/animals/kinkajou,true,true,,Kinkajou,San Diego Zoo Wildlife Alliance,San Diego Zoo Wildlife Alliance,"Habitat and Diet, lines 49-56","The species lives in rainforest, tropical evergreen and dry forest, and forest in savanna regions, traveling in the high canopy.",Natural broad mappings supported are forest and grassland.
JRN_R02_B02_SPC_POTOS_FLAVUS_TERRAIN_SPECIFIC_001,R02_B02,SPC_POTOS_FLAVUS,terrainSpecific,2026-08-19T19:51:30Z,Potos flavus exact species territorial marking habitat San Diego Zoo,Kinkajou | San Diego Zoo Animals & Plants,https://animals.sandiegozoo.org/animals/kinkajou,true,true,,Kinkajou,San Diego Zoo Wildlife Alliance,San Diego Zoo Wildlife Alliance,"Habitat and Diet, lines 49-56","Rainforest, evergreen and dry woodland, savanna-region forest, and canopy travel are explicit.","Controlled specific mappings supported are rain forest, woodland, savanna, and canopy."
JRN_R02_B02_SPC_PRIONAILURUS_VIVERRINUS_PERSONALITY_ID_001,R02_B02,SPC_PRIONAILURUS_VIVERRINUS,personalityId,2026-08-19T19:53:07Z,Prionailurus viverrinus exact species fishing strategy wetland habitat Smithsonian,7 Fascinating Facts About the Fishing Cat,https://nationalzoo.si.edu/animals/news/7-fascinating-facts-about-fishing-cat-wild-cat-aquatic-lifestyle,true,true,,"7 Fascinating Facts About the Fishing Cat, a Wild Cat With an Aquatic Lifestyle",Smithsonian's National Zoo and Conservation Biology Institute,Smithsonian Institution,"Fishing strategy, lines 30-32","Fishing cats sit and wait patiently, tap the surface to lure fish, then plunge into the water and seize the target.",Prionailurus viverrinus uses patient lure-and-ambush fishing.
JRN_R02_B02_SPC_PRIONAILURUS_VIVERRINUS_TERRAIN_BROAD_001,R02_B02,SPC_PRIONAILURUS_VIVERRINUS,terrainBroad,2026-08-19T19:53:07Z,Prionailurus viverrinus exact species fishing strategy wetland habitat Smithsonian,7 Fascinating Facts About the Fishing Cat,https://nationalzoo.si.edu/animals/news/7-fascinating-facts-about-fishing-cat-wild-cat-aquatic-lifestyle,true,true,,"7 Fascinating Facts About the Fishing Cat, a Wild Cat With an Aquatic Lifestyle",Smithsonian's National Zoo and Conservation Biology Institute,Smithsonian Institution,"Aquatic lifestyle and conservation, lines 21-25 and 55-58","The exact-species account places fishing cats in Southeast Asian swamps, marshes, mangrove swamps, and freshwater wetlands.",Natural broad mappings supported are wetland and freshwater.
