researchUnitId,unitType,populationKind,initialRegion,groupIds,breedIds,personalityId,terrainBroad,terrainSpecific,status,evidenceRefs,inheritedBreedCount,inheritedBreedIds
SPC_CAPRA_IBEX,BEAST_SPECIES,BEAST,R02,B08,BRD_ALPINE_IBEX,DOMINANCE_POSTURE_DOMINANCE_EXPRESSION,MOUNTAIN | FOREST,ALPINE | CLIFF | MONTANE_FOREST,SIMULATION_READY,EVD_JRN_R02_B01_SPC_CAPRA_IBEX_PERSONALITY_ID_001 | EVD_JRN_R02_B01_SPC_CAPRA_IBEX_TERRAIN_BROAD_001 | EVD_JRN_R02_B01_SPC_CAPRA_IBEX_TERRAIN_SPECIFIC_001,1,BRD_ALPINE_IBEX
SPC_CAPRIMULGUS_EUROPAEUS,BEAST_SPECIES,BEAST,R22,B13,BRD_EUROPEAN_NIGHTJAR,EXPRESSION_VOCAL_EXPRESSION,FOREST | GRASSLAND,FOREST_EDGE | WOODLAND | MEADOW | SCRUBLAND,SIMULATION_READY,EVD_JRN_R22_B01_SPC_CAPRIMULGUS_EUROPAEUS_PERSONALITY_ID_001 | EVD_JRN_R22_B01_SPC_CAPRIMULGUS_EUROPAEUS_TERRAIN_BROAD_001 | EVD_JRN_R22_B01_SPC_CAPRIMULGUS_EUROPAEUS_TERRAIN_SPECIFIC_001,1,BRD_EUROPEAN_NIGHTJAR
SPC_CARACAL_CARACAL,BEAST_SPECIES,BEAST,R02,B05,BRD_CARACAL,BOUNDARIES_TERRITORIAL_MARKING_EXPRESSION,FOREST | GRASSLAND,WOODLAND | SAVANNA | SCRUBLAND,SIMULATION_READY,EVD_JRN_R02_B01_SPC_CARACAL_CARACAL_PERSONALITY_ID_001 | EVD_JRN_R02_B01_SPC_CARACAL_CARACAL_TERRAIN_BROAD_001 | EVD_JRN_R02_B01_SPC_CARACAL_CARACAL_TERRAIN_SPECIFIC_001,1,BRD_CARACAL
SPC_CARACARA_PLANCUS,BEAST_SPECIES,BEAST,R18,B17,BRD_SOUTHERN_CRESTED_CARACARA,CURIOSITY_PROBLEM_SOLVING_EXPRESSION,GRASSLAND | WETLAND | COASTAL | BUILT_ENVIRONMENT,SAVANNA | PRAIRIE | MARSH | COASTAL_CLIFF | FARMLAND,SIMULATION_READY,EVD_JRN_R18_B01_SPC_CARACARA_PLANCUS_PERSONALITY_ID_001 | EVD_JRN_R18_B01_SPC_CARACARA_PLANCUS_TERRAIN_BROAD_001 | EVD_JRN_R18_B01_SPC_CARACARA_PLANCUS_TERRAIN_SPECIFIC_001,1,BRD_SOUTHERN_CRESTED_CARACARA
SPC_CARCHARHINUS_MELANOPTERUS,BEAST_SPECIES,BEAST,R12,B19,BRD_BLACKTIP_REEF_SHARK,BOUNDARIES_DOMAIN_BOUND_CONFLICT,OCEAN | COASTAL,CORAL_REEF,SIMULATION_READY,EVD_JRN_R12_B01_SPC_CARCHARHINUS_MELANOPTERUS_PERSONALITY_ID_001 | EVD_JRN_R12_B01_SPC_CARCHARHINUS_MELANOPTERUS_TERRAIN_BROAD_001 | EVD_JRN_R12_B01_SPC_CARCHARHINUS_MELANOPTERUS_TERRAIN_SPECIFIC_001,1,BRD_BLACKTIP_REEF_SHARK
SPC_CARCINUS_MAENAS,BEAST_SPECIES,BEAST,R25,B02,BRD_EUROPEAN_GREEN_CRAB,CHANGE_WORLD_ADAPTATION_CONFLICT,COASTAL | OCEAN | WETLAND,ESTUARY | MUDFLAT | MARSH | SEAGRASS_BED | COASTAL_CLIFF,SIMULATION_READY,EVD_JRN_R25_B01_SPC_CARCINUS_MAENAS_PERSONALITY_ID_001 | EVD_JRN_R25_B01_SPC_CARCINUS_MAENAS_TERRAIN_BROAD_001 | EVD_JRN_R25_B01_SPC_CARCINUS_MAENAS_TERRAIN_SPECIFIC_001,1,BRD_EUROPEAN_GREEN_CRAB
SPC_CARETTA_CARETTA,BEAST_SPECIES,BEAST,R04,B22,BRD_LOGGERHEAD_SEA_TURTLE,PURPOSE_MIGRATION_PURPOSE_EXPRESSION,OCEAN | COASTAL,PELAGIC | DUNES,SIMULATION_READY,EVD_JRN_R04_B01_SPC_CARETTA_CARETTA_PERSONALITY_ID_001 | EVD_JRN_R04_B01_SPC_CARETTA_CARETTA_TERRAIN_BROAD_001 | EVD_JRN_R04_B01_SPC_CARETTA_CARETTA_TERRAIN_SPECIFIC_001,1,BRD_LOGGERHEAD_SEA_TURTLE
SPC_CARLITO_SYRICHTA,BEAST_SPECIES,BEAST,R15,B16,BRD_PHILIPPINE_TARSIER,EMBODIMENT_FUNCTIONAL_BODY_EXPRESSION,FOREST | GRASSLAND,RAIN_FOREST | CANOPY | FOREST_EDGE | SCRUBLAND,SIMULATION_READY,EVD_JRN_R15_B01_SPC_CARLITO_SYRICHTA_PERSONALITY_ID_001 | EVD_JRN_R15_B01_SPC_CARLITO_SYRICHTA_TERRAIN_BROAD_001 | EVD_JRN_R15_B01_SPC_CARLITO_SYRICHTA_TERRAIN_SPECIFIC_001,1,BRD_PHILIPPINE_TARSIER
SPC_CASTOR_CANADENSIS,BEAST_SPECIES,BEAST,R20,B18,BRD_NORTH_AMERICAN_BEAVER,CONTROL_ENVIRONMENT_ENGINEERING_EXPRESSION,FRESHWATER | WETLAND | FOREST,RIVER | POND | MARSH | WOODLAND,SIMULATION_READY,EVD_JRN_R20_B01_SPC_CASTOR_CANADENSIS_PERSONALITY_ID_001 | EVD_JRN_R20_B01_SPC_CASTOR_CANADENSIS_TERRAIN_BROAD_001 | EVD_JRN_R20_B01_SPC_CASTOR_CANADENSIS_TERRAIN_SPECIFIC_001,1,BRD_NORTH_AMERICAN_BEAVER
SPC_CASTOR_FIBER,BEAST_SPECIES,BEAST,R20,B18,BRD_EURASIAN_BEAVER,CONTROL_ENVIRONMENT_ENGINEERING_EXPRESSION,FRESHWATER | WETLAND | FOREST,RIVER | POND | MARSH | WOODLAND,SIMULATION_READY,EVD_JRN_R20_B01_SPC_CASTOR_FIBER_PERSONALITY_ID_001 | EVD_JRN_R20_B01_SPC_CASTOR_FIBER_TERRAIN_BROAD_001 | EVD_JRN_R20_B01_SPC_CASTOR_FIBER_TERRAIN_SPECIFIC_001,1,BRD_EURASIAN_BEAVER
SPC_CASUARIUS_BENNETTI,BEAST_SPECIES,BEAST,R17,B15,BRD_DWARF_CASSOWARY,PROTECTION_YOUNG_SHIELDING_EXPRESSION,MOUNTAIN | FOREST,CLOUD_FOREST | MONTANE_FOREST | RAIN_FOREST | FOREST_FLOOR | ISLAND,SIMULATION_READY,EVD_JRN_R17_B01_SPC_CASUARIUS_BENNETTI_PERSONALITY_ID_001 | EVD_JRN_R17_B01_SPC_CASUARIUS_BENNETTI_TERRAIN_BROAD_001 | EVD_JRN_R17_B01_SPC_CASUARIUS_BENNETTI_TERRAIN_SPECIFIC_001,1,BRD_DWARF_CASSOWARY
SPC_CASUARIUS_CASUARIUS,BEAST_SPECIES,BEAST,R17,B15,BRD_SOUTHERN_CASSOWARY,PROTECTION_YOUNG_SHIELDING_EXPRESSION,FOREST | WETLAND | COASTAL,RAIN_FOREST | SWAMP | MANGROVE | FOREST_FLOOR,SIMULATION_READY,EVD_JRN_R17_B01_SPC_CASUARIUS_CASUARIUS_PERSONALITY_ID_001 | EVD_JRN_R17_B01_SPC_CASUARIUS_CASUARIUS_TERRAIN_BROAD_001 | EVD_JRN_R17_B01_SPC_CASUARIUS_CASUARIUS_TERRAIN_SPECIFIC_001,1,BRD_SOUTHERN_CASSOWARY
SPC_CASUARIUS_UNAPPENDICULATUS,BEAST_SPECIES,BEAST,R17,B15,BRD_NORTHERN_CASSOWARY,PROTECTION_YOUNG_SHIELDING_EXPRESSION,FOREST | WETLAND,RAIN_FOREST | SWAMP | FOREST_FLOOR,SIMULATION_READY,EVD_JRN_R17_B01_SPC_CASUARIUS_UNAPPENDICULATUS_PERSONALITY_ID_001 | EVD_JRN_R17_B01_SPC_CASUARIUS_UNAPPENDICULATUS_TERRAIN_BROAD_001 | EVD_JRN_R17_B01_SPC_CASUARIUS_UNAPPENDICULATUS_TERRAIN_SPECIFIC_001,1,BRD_NORTHERN_CASSOWARY
SPC_CATAGONUS_WAGNERI,BEAST_SPECIES,BEAST,R02,B08,BRD_CHACOAN_PECCARY,BOUNDARIES_TERRITORIAL_MARKING_EXPRESSION,FOREST | DESERT,SCRUBLAND | WOODLAND,SIMULATION_READY,EVD_JRN_R02_B01_SPC_CATAGONUS_WAGNERI_PERSONALITY_ID_001 | EVD_JRN_R02_B01_SPC_CATAGONUS_WAGNERI_TERRAIN_BROAD_001 | EVD_JRN_R02_B01_SPC_CATAGONUS_WAGNERI_TERRAIN_SPECIFIC_001,1,BRD_CHACOAN_PECCARY
SPC_CATHARTES_AURA,BEAST_SPECIES,BEAST,R18,B17,BRD_TURKEY_VULTURE,BELONGING_COLONY_EXPRESSION,FOREST | GRASSLAND | DESERT | COASTAL | BUILT_ENVIRONMENT,FOREST_EDGE | PRAIRIE | SCRUBLAND | HOT_DESERT | COASTAL_CLIFF | FARMLAND,SIMULATION_READY,EVD_JRN_R18_B01_SPC_CATHARTES_AURA_PERSONALITY_ID_001 | EVD_JRN_R18_B01_SPC_CATHARTES_AURA_TERRAIN_BROAD_001 | EVD_JRN_R18_B01_SPC_CATHARTES_AURA_TERRAIN_SPECIFIC_001,1,BRD_TURKEY_VULTURE
SPC_CATOPRION_MENTO,BEAST_SPECIES,BEAST,R14,B04,BRD_WIMPLE_PIRANHA,EMBODIMENT_FUNCTIONAL_BODY_EXPRESSION,FRESHWATER,RIVER | FLOODPLAIN,SIMULATION_READY,EVD_JRN_R14_B01_SPC_CATOPRION_MENTO_PERSONALITY_ID_001 | EVD_JRN_R14_B01_SPC_CATOPRION_MENTO_TERRAIN_BROAD_001 | EVD_JRN_R14_B01_SPC_CATOPRION_MENTO_TERRAIN_SPECIFIC_001,1,BRD_WIMPLE_PIRANHA
SPC_CAVIA_TSCHUDII,BEAST_SPECIES,BEAST,R20,B18,BRD_MONTANE_GUINEA_PIG,BELONGING_HERDING_EXPRESSION,MOUNTAIN | GRASSLAND | FOREST,MONTANE_FOREST | MEADOW | SCRUBLAND,SIMULATION_READY,EVD_JRN_R20_B01_SPC_CAVIA_TSCHUDII_PERSONALITY_ID_001 | EVD_JRN_R20_B01_SPC_CAVIA_TSCHUDII_TERRAIN_BROAD_001 | EVD_JRN_R20_B01_SPC_CAVIA_TSCHUDII_TERRAIN_SPECIFIC_001,1,BRD_MONTANE_GUINEA_PIG
SPC_CEBUS_CAPUCINUS,BEAST_SPECIES,BEAST,R15,B16,BRD_CEBUS_CAPUCINUS_WHITE_FACED_CAPUCHIN,LAND_DOMAIN_BOUND_CONFLICT,FOREST | COASTAL | MOUNTAIN,RAIN_FOREST | CANOPY | CLOUD_FOREST | FOREST_EDGE,SIMULATION_READY,EVD_JRN_R15_B01_SPC_CEBUS_CAPUCINUS_PERSONALITY_ID_001 | EVD_JRN_R15_B01_SPC_CEBUS_CAPUCINUS_TERRAIN_BROAD_001 | EVD_JRN_R15_B01_SPC_CEBUS_CAPUCINUS_TERRAIN_SPECIFIC_001,1,BRD_CEBUS_CAPUCINUS_WHITE_FACED_CAPUCHIN
SPC_CENTROCHELYS_SULCATA,BEAST_SPECIES,BEAST,R04,B22,BRD_AFRICAN_SPURRED_TORTOISE,STEWARDSHIP_SEED_DISPERSAL_EXPRESSION,GRASSLAND | DESERT | SUBTERRANEAN,SAVANNA | DUNES | BURROW | SCRUBLAND,SIMULATION_READY,EVD_JRN_R04_B01_SPC_CENTROCHELYS_SULCATA_PERSONALITY_ID_001 | EVD_JRN_R04_B01_SPC_CENTROCHELYS_SULCATA_TERRAIN_BROAD_001 | EVD_JRN_R04_B01_SPC_CENTROCHELYS_SULCATA_TERRAIN_SPECIFIC_001,1,BRD_AFRICAN_SPURRED_TORTOISE
SPC_CENTROPUS_SINENSIS,BEAST_SPECIES,BEAST,R22,B13,BRD_GREATER_COUCAL,DUTY_NEST_DUTY_EXPRESSION,WETLAND | GRASSLAND | FOREST,SWAMP | MARSH | SCRUBLAND | FOREST_EDGE,SIMULATION_READY,EVD_JRN_R22_B01_SPC_CENTROPUS_SINENSIS_PERSONALITY_ID_001 | EVD_JRN_R22_B01_SPC_CENTROPUS_SINENSIS_TERRAIN_BROAD_001 | EVD_JRN_R22_B01_SPC_CENTROPUS_SINENSIS_TERRAIN_SPECIFIC_001,1,BRD_GREATER_COUCAL
SPC_CENTRUROIDES_SCULPTURATUS,BEAST_SPECIES,BEAST,R25,B02,BRD_ARIZONA_BARK_SCORPION,FORCE_BITE_OR_STING_EXPRESSION,DESERT | BUILT_ENVIRONMENT,HOT_DESERT | CANYON | CITY | VILLAGE | RUINS,SIMULATION_READY,EVD_JRN_R25_B01_SPC_CENTRUROIDES_SCULPTURATUS_PERSONALITY_ID_001 | EVD_JRN_R25_B01_SPC_CENTRUROIDES_SCULPTURATUS_TERRAIN_BROAD_001 | EVD_JRN_R25_B01_SPC_CENTRUROIDES_SCULPTURATUS_TERRAIN_SPECIFIC_001,1,BRD_ARIZONA_BARK_SCORPION
SPC_CENTURIO_SENEX,BEAST_SPECIES,BEAST,R20,B03,BRD_WRINKLE_FACED_BAT,RECOGNITION_COURTSHIP_DISPLAY_EXPRESSION,FOREST,RAIN_FOREST | CANOPY | FOREST_EDGE,SIMULATION_READY,EVD_JRN_R20_B01_SPC_CENTURIO_SENEX_PERSONALITY_ID_001 | EVD_JRN_R20_B01_SPC_CENTURIO_SENEX_TERRAIN_BROAD_001 | EVD_JRN_R20_B01_SPC_CENTURIO_SENEX_TERRAIN_SPECIFIC_001,1,BRD_WRINKLE_FACED_BAT
SPC_CEPHALORHYNCHUS_COMMERSONII,BEAST_SPECIES,BEAST,R01,B06,BRD_COMMERSON_S_DOLPHIN,COOPERATION_COOPERATIVE_HUNTING_EXPRESSION,COASTAL | OCEAN | WETLAND,ESTUARY | KELP_FOREST | PELAGIC,SIMULATION_READY,EVD_JRN_R01_B01_SPC_CEPHALORHYNCHUS_COMMERSONII_PERSONALITY_ID_001 | EVD_JRN_R01_B01_SPC_CEPHALORHYNCHUS_COMMERSONII_TERRAIN_BROAD_001 | EVD_JRN_R01_B01_SPC_CEPHALORHYNCHUS_COMMERSONII_TERRAIN_SPECIFIC_001,1,BRD_COMMERSON_S_DOLPHIN
SPC_CERATOTHERIUM_SIMUM,BEAST_SPECIES,BEAST,R18,B12,BRD_WHITE_RHINOCEROS,BELONGING_HERDING_EXPRESSION,GRASSLAND | FOREST | FRESHWATER,SAVANNA | SCRUBLAND | WOODLAND | RIVER,SIMULATION_READY,EVD_JRN_R18_B01_SPC_CERATOTHERIUM_SIMUM_PERSONALITY_ID_001 | EVD_JRN_R18_B01_SPC_CERATOTHERIUM_SIMUM_TERRAIN_BROAD_001 | EVD_JRN_R18_B01_SPC_CERATOTHERIUM_SIMUM_TERRAIN_SPECIFIC_001,1,BRD_WHITE_RHINOCEROS
SPC_CERORHINCA_MONOCERATA,BEAST_SPECIES,BEAST,R01,B23,BRD_RHINOCEROS_AUKLET,COOPERATION_COOPERATIVE_HUNTING_EXPRESSION,OCEAN | COASTAL | SUBTERRANEAN,PELAGIC | ISLAND | BURROW,SIMULATION_READY,EVD_JRN_R01_B01_SPC_CERORHINCA_MONOCERATA_PERSONALITY_ID_001 | EVD_JRN_R01_B01_SPC_CERORHINCA_MONOCERATA_TERRAIN_BROAD_001 | EVD_JRN_R01_B01_SPC_CERORHINCA_MONOCERATA_TERRAIN_SPECIFIC_001,1,BRD_RHINOCEROS_AUKLET
SPC_CERVUS_CANADENSIS,BEAST_SPECIES,BEAST,R02,B08,BRD_ELK,BELONGING_HERDING_EXPRESSION,GRASSLAND,PRAIRIE | MEADOW,SIMULATION_READY,EVD_JRN_R02_B01_SPC_CERVUS_CANADENSIS_PERSONALITY_ID_001 | EVD_JRN_R02_B01_SPC_CERVUS_CANADENSIS_TERRAIN_BROAD_001 | EVD_JRN_R02_B01_SPC_CERVUS_CANADENSIS_TERRAIN_SPECIFIC_001,1,BRD_ELK
SPC_CERVUS_ELAPHUS,BEAST_SPECIES,BEAST,R02,B08,BRD_RED_DEER,EXPRESSION_VOCAL_EXPRESSION,MOUNTAIN | GRASSLAND | FOREST,MEADOW | SCRUBLAND | WOODLAND,SIMULATION_READY,EVD_JRN_R02_B01_SPC_CERVUS_ELAPHUS_PERSONALITY_ID_001 | EVD_JRN_R02_B01_SPC_CERVUS_ELAPHUS_TERRAIN_BROAD_001 | EVD_JRN_R02_B01_SPC_CERVUS_ELAPHUS_TERRAIN_SPECIFIC_001,1,BRD_RED_DEER
SPC_CETORHINUS_MAXIMUS,BEAST_SPECIES,BEAST,R12,B19,BRD_BASKING_SHARK,APPETITE_FILTER_FEEDING_EXPRESSION,OCEAN | COASTAL,PELAGIC,SIMULATION_READY,EVD_JRN_R12_B01_SPC_CETORHINUS_MAXIMUS_PERSONALITY_ID_001 | EVD_JRN_R12_B01_SPC_CETORHINUS_MAXIMUS_TERRAIN_BROAD_001 | EVD_JRN_R12_B01_SPC_CETORHINUS_MAXIMUS_TERRAIN_SPECIFIC_001,1,BRD_BASKING_SHARK
SPC_CHAENOCEPHALUS_ACERATUS,BEAST_SPECIES,BEAST,R14,B04,BRD_BLACKFIN_ICEFISH,EMBODIMENT_FUNCTIONAL_BODY_EXPRESSION,OCEAN | POLAR_ICE,PELAGIC | PACK_ICE,SIMULATION_READY,EVD_JRN_R14_B01_SPC_CHAENOCEPHALUS_ACERATUS_PERSONALITY_ID_001 | EVD_JRN_R14_B01_SPC_CHAENOCEPHALUS_ACERATUS_TERRAIN_BROAD_001 | EVD_JRN_R14_B01_SPC_CHAENOCEPHALUS_ACERATUS_TERRAIN_SPECIFIC_001,1,BRD_BLACKFIN_ICEFISH
SPC_CHAETURA_PELAGICA,BEAST_SPECIES,BEAST,R22,B13,BRD_CHIMNEY_SWIFT,BELONGING_COLONY_EXPRESSION,BUILT_ENVIRONMENT | FOREST,CITY | OLD_GROWTH_FOREST,SIMULATION_READY,EVD_JRN_R22_B01_SPC_CHAETURA_PELAGICA_PERSONALITY_ID_001 | EVD_JRN_R22_B01_SPC_CHAETURA_PELAGICA_TERRAIN_BROAD_001 | EVD_JRN_R22_B01_SPC_CHAETURA_PELAGICA_TERRAIN_SPECIFIC_001,1,BRD_CHIMNEY_SWIFT
SPC_CHALCOMITRA_SENEGALENSIS,BEAST_SPECIES,BEAST,R08,B21,BRD_SCARLET_CHESTED_SUNBIRD,BOUNDARIES_TERRITORIAL_MARKING_EXPRESSION,FOREST | GRASSLAND | COASTAL,WOODLAND | SAVANNA | SCRUBLAND,SIMULATION_READY,EVD_JRN_R08_B01_SPC_CHALCOMITRA_SENEGALENSIS_PERSONALITY_ID_001 | EVD_JRN_R08_B01_SPC_CHALCOMITRA_SENEGALENSIS_TERRAIN_BROAD_001 | EVD_JRN_R08_B01_SPC_CHALCOMITRA_SENEGALENSIS_TERRAIN_SPECIFIC_001,1,BRD_SCARLET_CHESTED_SUNBIRD
SPC_CHAOBORUS_CRYSTALLINUS,BEAST_SPECIES,BEAST,R25,B02,BRD_PHANTOM_MIDGE,IMPULSE_DANGER_CONDITIONED_IMPULSE,FRESHWATER,POND,SIMULATION_READY,EVD_JRN_R25_B01_SPC_CHAOBORUS_CRYSTALLINUS_PERSONALITY_ID_001 | EVD_JRN_R25_B01_SPC_CHAOBORUS_CRYSTALLINUS_TERRAIN_BROAD_001 | EVD_JRN_R25_B01_SPC_CHAOBORUS_CRYSTALLINUS_TERRAIN_SPECIFIC_001,1,BRD_PHANTOM_MIDGE
SPC_CHARADRIUS_HIATICULA,BEAST_SPECIES,BEAST,R01,B23,BRD_COMMON_RINGED_PLOVER,PURPOSE_MIGRATION_PURPOSE_EXPRESSION,POLAR_ICE | FOREST,TUNDRA | BOREAL_FOREST,SIMULATION_READY,EVD_JRN_R01_B01_SPC_CHARADRIUS_HIATICULA_PERSONALITY_ID_001 | EVD_JRN_R01_B01_SPC_CHARADRIUS_HIATICULA_TERRAIN_BROAD_001 | EVD_JRN_R01_B01_SPC_CHARADRIUS_HIATICULA_TERRAIN_SPECIFIC_001,1,BRD_COMMON_RINGED_PLOVER
SPC_CHARADRIUS_VOCIFERUS_TERNOMINATUS,BEAST_SPECIES,BEAST,R01,B23,BRD_CHARADRIUS_VOCIFERUS_TERNOMINATUS_KILLDEER,COURAGE_FEIGNED_INJURY_EXPRESSION,GRASSLAND | COASTAL,SAVANNA | MUDFLAT,SIMULATION_READY,EVD_JRN_R01_B01_SPC_CHARADRIUS_VOCIFERUS_TERNOMINATUS_PERSONALITY_ID_001 | EVD_JRN_R01_B01_SPC_CHARADRIUS_VOCIFERUS_TERNOMINATUS_TERRAIN_BROAD_001 | EVD_JRN_R01_B01_SPC_CHARADRIUS_VOCIFERUS_TERNOMINATUS_TERRAIN_SPECIFIC_001,1,BRD_CHARADRIUS_VOCIFERUS_TERNOMINATUS_KILLDEER
SPC_CHAUNA_TORQUATA,BEAST_SPECIES,BEAST,R01,B23,BRD_SOUTHERN_SCREAMER,EXPRESSION_VOCAL_EXPRESSION,FRESHWATER | WETLAND | GRASSLAND,RIVER | MARSH | SAVANNA,SIMULATION_READY,EVD_JRN_R01_B01_SPC_CHAUNA_TORQUATA_PERSONALITY_ID_001 | EVD_JRN_R01_B01_SPC_CHAUNA_TORQUATA_TERRAIN_BROAD_001 | EVD_JRN_R01_B01_SPC_CHAUNA_TORQUATA_TERRAIN_SPECIFIC_001,1,BRD_SOUTHERN_SCREAMER
SPC_CHEILINUS_UNDULATUS,BEAST_SPECIES,BEAST,R14,B04,BRD_HUMPHEAD_WRASSE,BOUNDARIES_DOMAIN_BOUND_CONFLICT,OCEAN | COASTAL,CORAL_REEF | SEAGRASS_BED,SIMULATION_READY,EVD_JRN_R14_B01_SPC_CHEILINUS_UNDULATUS_PERSONALITY_ID_001 | EVD_JRN_R14_B01_SPC_CHEILINUS_UNDULATUS_TERRAIN_BROAD_001 | EVD_JRN_R14_B01_SPC_CHEILINUS_UNDULATUS_TERRAIN_SPECIFIC_001,1,BRD_HUMPHEAD_WRASSE
SPC_CHEILOPOGON_MELANURUS,BEAST_SPECIES,BEAST,R14,B04,BRD_ATLANTIC_FLYINGFISH,EMBODIMENT_FUNCTIONAL_BODY_EXPRESSION,OCEAN | COASTAL,PELAGIC,SIMULATION_READY,EVD_JRN_R14_B01_SPC_CHEILOPOGON_MELANURUS_PERSONALITY_ID_001 | EVD_JRN_R14_B01_SPC_CHEILOPOGON_MELANURUS_TERRAIN_BROAD_001 | EVD_JRN_R14_B01_SPC_CHEILOPOGON_MELANURUS_TERRAIN_SPECIFIC_001,1,BRD_ATLANTIC_FLYINGFISH
SPC_CHELODINA_LONGICOLLIS,BEAST_SPECIES,BEAST,R04,B22,BRD_EASTERN_LONG_NECKED_TURTLE,FEAR_DEFENSIVE_DISPLAY_EXPRESSION,FRESHWATER | WETLAND,SWAMP | POND | RIVER,SIMULATION_READY,EVD_JRN_R04_B01_SPC_CHELODINA_LONGICOLLIS_PERSONALITY_ID_001 | EVD_JRN_R04_B01_SPC_CHELODINA_LONGICOLLIS_TERRAIN_BROAD_001 | EVD_JRN_R04_B01_SPC_CHELODINA_LONGICOLLIS_TERRAIN_SPECIFIC_001,1,BRD_EASTERN_LONG_NECKED_TURTLE
SPC_CHELONIA_MYDAS,BEAST_SPECIES,BEAST,R04,B22,BRD_GREEN_SEA_TURTLE,APPETITE_GRAZING_EXPRESSION,OCEAN | COASTAL,PELAGIC | SEAGRASS_BED | DUNES,SIMULATION_READY,EVD_JRN_R04_B01_SPC_CHELONIA_MYDAS_PERSONALITY_ID_001 | EVD_JRN_R04_B01_SPC_CHELONIA_MYDAS_TERRAIN_BROAD_001 | EVD_JRN_R04_B01_SPC_CHELONIA_MYDAS_TERRAIN_SPECIFIC_001,1,BRD_GREEN_SEA_TURTLE
SPC_CHELONOIDIS_NIGER,BEAST_SPECIES,BEAST,R04,B22,BRD_GALAPAGOS_GIANT_TORTOISE,STEWARDSHIP_HABITAT_ENGINEERING_EXPRESSION,FOREST | GRASSLAND,ISLAND | VOLCANIC | SCRUBLAND,SIMULATION_READY,EVD_JRN_R04_B01_SPC_CHELONOIDIS_NIGER_PERSONALITY_ID_001 | EVD_JRN_R04_B01_SPC_CHELONOIDIS_NIGER_TERRAIN_BROAD_001 | EVD_JRN_R04_B01_SPC_CHELONOIDIS_NIGER_TERRAIN_SPECIFIC_001,1,BRD_GALAPAGOS_GIANT_TORTOISE
SPC_CHELUS_FIMBRIATA,BEAST_SPECIES,BEAST,R04,B22,BRD_MATA_MATA,TRUTH_CAMOUFLAGE_EXPRESSION,FRESHWATER | WETLAND | FOREST,RIVER | RAIN_FOREST | MUDFLAT,SIMULATION_READY,EVD_JRN_R04_B01_SPC_CHELUS_FIMBRIATA_PERSONALITY_ID_001 | EVD_JRN_R04_B01_SPC_CHELUS_FIMBRIATA_TERRAIN_BROAD_001 | EVD_JRN_R04_B01_SPC_CHELUS_FIMBRIATA_TERRAIN_SPECIFIC_001,1,BRD_MATA_MATA
SPC_CHELYDRA_SERPENTINA,BEAST_SPECIES,BEAST,R04,B22,BRD_COMMON_SNAPPING_TURTLE,PATIENCE_AMBUSH_PATIENCE_EXPRESSION,FRESHWATER | WETLAND | COASTAL,POND | RIVER | LAKE | SWAMP | MARSH,SIMULATION_READY,EVD_JRN_R04_B01_SPC_CHELYDRA_SERPENTINA_PERSONALITY_ID_001 | EVD_JRN_R04_B01_SPC_CHELYDRA_SERPENTINA_TERRAIN_BROAD_001 | EVD_JRN_R04_B01_SPC_CHELYDRA_SERPENTINA_TERRAIN_SPECIFIC_001,1,BRD_COMMON_SNAPPING_TURTLE
SPC_CHIMAERA_ADLET,MYTHOS_SPECIES,MYTHOS,R23,M16,BRD_ADLET,FORCE_CHARGE_EXPRESSION,POLAR_ICE | COASTAL | GRASSLAND,TUNDRA | ISLAND,SIMULATION_READY,EVD_JRN_R23_B01_SPC_CHIMAERA_ADLET_PERSONALITY_ID_001 | EVD_JRN_R23_B01_SPC_CHIMAERA_ADLET_TERRAIN_BROAD_001 | EVD_JRN_R23_B01_SPC_CHIMAERA_ADLET_TERRAIN_SPECIFIC_001,1,BRD_ADLET
SPC_CHIMAERA_ARACHNE,MYTHOS_SPECIES,MYTHOS,R23,M16,BRD_ARACHNE,LEGITIMACY_CHALLENGE_LEGITIMACY_EXPRESSION,BUILT_ENVIRONMENT,WORKSHOP | CITY,SIMULATION_READY,EVD_JRN_R23_B01_SPC_CHIMAERA_ARACHNE_PERSONALITY_ID_001 | EVD_JRN_R23_B01_SPC_CHIMAERA_ARACHNE_TERRAIN_BROAD_001 | EVD_JRN_R23_B01_SPC_CHIMAERA_ARACHNE_TERRAIN_SPECIFIC_001,1,BRD_ARACHNE
SPC_CHIMAERA_CENTAUR,MYTHOS_SPECIES,MYTHOS,R23,M16,BRD_CENTAUR,FORCE_CHARGE_EXPRESSION,MOUNTAIN | GRASSLAND,ALPINE | MEADOW,SIMULATION_READY,EVD_JRN_R23_B01_SPC_CHIMAERA_CENTAUR_PERSONALITY_ID_001 | EVD_JRN_R23_B01_SPC_CHIMAERA_CENTAUR_TERRAIN_BROAD_001 | EVD_JRN_R23_B01_SPC_CHIMAERA_CENTAUR_TERRAIN_SPECIFIC_001,1,BRD_CENTAUR
