sourceId,title,authorOrOrganization,publisher,stableUrlOrIdentifier,sourceOpened
SRC_R09_B01_004,1911 Encyclopaedia Britannica/Sylph,Encyclopaedia Britannica,Wikisource,https://en.wikisource.org/wiki/1911_Encyclop%C3%A6dia_Britannica/Sylph,true
SRC_R09_B01_005,"Norse mythology or, the religion of our forefathers, page 312",Rasmus B. Anderson,Wikisource,https://en.wikisource.org/wiki/Page%3ANorse_mythology_or%2C_the_religion_of_our_forefathers%2C_containing_all_the_myths_of_the_Eddas%2C_systematized_and_interpreted_with_an_introduction%2C_vocabulary_and_index.djvu/312,true
SRC_R09_B01_006,Laponian Area,UNESCO World Heritage Centre,UNESCO,https://whc.unesco.org/en/list/774/,true
SRC_R09_B01_007,Diaolou Buildings and Villages for Tibetan and Qiang Ethnic Groups,UNESCO World Heritage Centre,UNESCO,https://whc.unesco.org/en/tentativelists/5815,true
SRC_R09_B01_008,Minister Anandasangaree delivers apology to Inuit families for Dundas Harbour relocations,Crown-Indigenous Relations and Northern Affairs Canada,Government of Canada,https://www.canada.ca/en/crown-indigenous-relations-northern-affairs/news/2025/02/minister-anandasangaree-delivers-apology-to-inuit-families-for-dundas-harbour-relocations.html,true
SRC_R09_B01_009,Mountain cultures: celebrating diversity and strengthening identity,International Centre for Integrated Mountain Development,ICIMOD,https://www.icimod.org/article/mountain-cultures-celebrating-diversity-and-strengthening-identity/,true
SRC_R09_B01_010,About ICC,Inuit Circumpolar Council Canada,Inuit Circumpolar Council Canada,https://www.inuitcircumpolar.com/about-icc/,true
SRC_R09_B01_011,At.óowu: Tlingit Homeland,Glacier Bay National Park and Preserve,U.S. National Park Service,https://www.nps.gov/articles/aps-v13-i1-c7.htm,true
SRC_R09_B01_012,GIGANTES - Giants of the Gigantomachia of Greek Mythology,Theoi Project,Theoi Project,https://www.theoi.com/Gigante/Gigantes.html,true
SRC_R09_B01_013,HECATONCHEIRES - Hundred-Handed Storm Giants of Greek Mythology,Theoi Project,Theoi Project,https://www.theoi.com/Titan/Hekatonkheires.html,true
SRC_R09_B01_014,Cyclops (Creature),World History Encyclopedia,World History Publishing,https://www.worldhistory.org/Cyclops_%28Creature%29/,true
SRC_R09_B01_015,Ragnarok: The Cataclysmic Battle of Norse Mythology,World History Encyclopedia,World History Publishing,https://www.worldhistory.org/Ragnarok/,true
SRC_R09_B01_016,Tartarus,World History Encyclopedia,World History Publishing,https://www.worldhistory.org/Tartarus/,true
SRC_R11_B01_001,Nubian Encounters: The Story of the Nubian Ethnological Survey 1961-1964,Cairo Scholarship Online,Oxford University Press / American University in Cairo Press,https://academic.oup.com/cairo-scholarship-online/book/35524,true
SRC_R11_B01_002,Chrysochloris asiatica,Animal Diversity Web,University of Michigan Museum of Zoology,https://animaldiversity.org/accounts/Chrysochloris_asiatica/,true
SRC_R11_B01_003,Aardvark,Wikipedia contributors,Wikimedia Foundation,https://en.wikipedia.org/wiki/Aardvark,true
SRC_R11_B01_004,African bush elephant,Wikipedia contributors,Wikimedia Foundation,https://en.wikipedia.org/wiki/African_bush_elephant,true
SRC_R11_B01_005,African forest elephant,Wikipedia contributors,Wikimedia Foundation,https://en.wikipedia.org/wiki/African_forest_elephant,true
SRC_R11_B01_006,Amazonian manatee,Wikipedia contributors,Wikimedia Foundation,https://en.wikipedia.org/wiki/Amazonian_manatee,true
SRC_R11_B01_007,Asian elephant,Wikipedia contributors,Wikimedia Foundation,https://en.wikipedia.org/wiki/Asian_elephant,true
SRC_R11_B01_008,Black and rufous sengi,Wikipedia contributors,Wikimedia Foundation,https://en.wikipedia.org/wiki/Black_and_rufous_sengi,true
SRC_R11_B01_009,Chequered sengi,Wikipedia contributors,Wikimedia Foundation,https://en.wikipedia.org/wiki/Checkered_elephant_shrew,true
SRC_R11_B01_010,Dugong,Wikipedia contributors,Wikimedia Foundation,https://en.wikipedia.org/wiki/Dugong,true
SRC_R11_B01_011,Giant golden mole,Wikipedia contributors,Wikimedia Foundation,https://en.wikipedia.org/wiki/Giant_golden_mole,true
SRC_R11_B01_012,Grant's golden mole,Wikipedia contributors,Wikimedia Foundation,https://en.wikipedia.org/wiki/Grant%27s_golden_mole,true
SRC_R11_B01_013,Lesser hedgehog tenrec,Wikipedia contributors,Wikimedia Foundation,https://en.wikipedia.org/wiki/Lesser_hedgehog_tenrec,true
SRC_R11_B01_014,Lowland streaked tenrec,Wikipedia contributors,Wikimedia Foundation,https://en.wikipedia.org/wiki/Lowland_streaked_tenrec,true
SRC_R11_B01_015,Rock hyrax,Wikipedia contributors,Wikimedia Foundation,https://en.wikipedia.org/wiki/Rock_hyrax,true
SRC_R11_B01_016,Macroscelides proboscideus,Wikipedia contributors,Wikimedia Foundation,https://en.wikipedia.org/wiki/Round-eared_sengi,true
SRC_R11_B01_017,Southern tree hyrax,Wikipedia contributors,Wikimedia Foundation,https://en.wikipedia.org/wiki/Southern_tree_hyrax,true
SRC_R11_B01_018,Tailless tenrec,Wikipedia contributors,Wikimedia Foundation,https://en.wikipedia.org/wiki/Tailless_tenrec,true
SRC_R11_B01_019,Toubou people,Wikipedia contributors,Wikimedia Foundation,https://en.wikipedia.org/wiki/Toubou_people,true
SRC_R11_B01_020,Web-footed tenrec,Wikipedia contributors,Wikimedia Foundation,https://en.wikipedia.org/wiki/Web-footed_tenrec,true
SRC_R11_B01_021,Yellow-spotted rock hyrax,Wikipedia contributors,Wikimedia Foundation,https://en.wikipedia.org/wiki/Yellow-spotted_rock_hyrax,true
SRC_R11_B01_022,Albanian folk iso-polyphony,Intangible Cultural Heritage,UNESCO,https://ich.unesco.org/en/RL/albanian-folk-iso-polyphony-00155,true
SRC_R11_B01_023,Human towers,Intangible Cultural Heritage,UNESCO,https://ich.unesco.org/en/RL/human-towers-00364?RL=00364,true
SRC_R11_B01_024,Mediterranean diet,Intangible Cultural Heritage,UNESCO,https://ich.unesco.org/en/RL/mediterranean-diet-00884,true
SRC_R11_B01_025,"Monastery and Site of the Escurial, Madrid",World Heritage Centre,UNESCO,https://whc.unesco.org/en/list/318/,true
SRC_R11_B01_026,"Monasteries of Daphni, Hosios Loukas and Nea Moni of Chios",World Heritage Centre,UNESCO,https://whc.unesco.org/en/list/537/,true
SRC_R11_B01_027,Kasbah of Algiers,World Heritage Centre,UNESCO,https://whc.unesco.org/en/list/565/,true
SRC_R11_B01_028,Abu Mena,World Heritage Centre,UNESCO,https://whc.unesco.org/en/list/90,true
SRC_R11_B01_029,Assessing habitat use and migratory patterns of African manatees in the Oueve Valley in Benin,Frontiers in Conservation Science,Frontiers Media SA,https://www.frontiersin.org/journals/conservation-science/articles/10.3389/fcosc.2026.1731928/full,true
SRC_R11_B01_030,Manatee (Trichechus manatus),U.S. Fish and Wildlife Service,United States Department of the Interior,https://www.fws.gov/species/manatee-trichechus-manatus,true
SRC_R11_B01_031,Atlas Cedar,Man and the Biosphere Programme,UNESCO,https://www.unesco.org/en/mab/atlas-cedar,true
SRC_R12_B01_001,Eptatretus stoutii,Animal Diversity Web,University of Michigan,https://animaldiversity.org/accounts/Eptatretus_stoutii/,true
SRC_R12_B01_002,"Harriotta raleighana, Longnose Chimaera",Shorefishes of the Eastern Pacific,Smithsonian Tropical Research Institute,https://biogeodb.stri.si.edu/sftep/en/thefishes/species/5261,true
SRC_R12_B01_003,Australian ghostshark,Wikipedia,Wikimedia Foundation,https://en.wikipedia.org/wiki/Australian_ghostshark,true
SRC_R12_B01_004,Basking shark,Wikipedia,Wikimedia Foundation,https://en.wikipedia.org/wiki/Basking_shark,true
SRC_R12_B01_005,Blacktip reef shark,Wikipedia,Wikimedia Foundation,https://en.wikipedia.org/wiki/Blacktip_reef_shark,true
SRC_R12_B01_006,Brownie (folklore),Wikipedia,Wikimedia Foundation,https://en.wikipedia.org/wiki/Brownie_%28folklore%29,true
SRC_R12_B01_007,Common skate,Wikipedia,Wikimedia Foundation,https://en.wikipedia.org/wiki/Common_skate,true
SRC_R12_B01_008,Common thresher,Wikipedia,Wikimedia Foundation,https://en.wikipedia.org/wiki/Common_thresher,true
SRC_R12_B01_009,Curupira,Wikipedia,Wikimedia Foundation,https://en.wikipedia.org/wiki/Curupira,true
SRC_R12_B01_010,Domovoy,Wikipedia,Wikimedia Foundation,https://en.wikipedia.org/wiki/Domovoy,true
SRC_R12_B01_011,Eptatretus goliath,Wikipedia,Wikimedia Foundation,https://en.wikipedia.org/wiki/Eptatretus_goliath,true
SRC_R12_B01_012,Great white shark,Wikipedia,Wikimedia Foundation,https://en.wikipedia.org/wiki/Great_white_shark,true
SRC_R12_B01_013,Kapre,Wikipedia,Wikimedia Foundation,https://en.wikipedia.org/wiki/Kapre,true
SRC_R12_B01_014,Leshy,Wikipedia,Wikimedia Foundation,https://en.wikipedia.org/wiki/Leshy,true
SRC_R12_B01_015,Mimi (folklore),Wikipedia,Wikimedia Foundation,https://en.wikipedia.org/wiki/Mimi_%28folklore%29,true
SRC_R12_B01_016,Ningyo,Wikipedia,Wikimedia Foundation,https://en.wikipedia.org/wiki/Ningyo,true
SRC_R12_B01_017,Pacific lamprey,Wikipedia,Wikimedia Foundation,https://en.wikipedia.org/wiki/Pacific_lamprey,true
SRC_R12_B01_018,Ponaturi,Wikipedia,Wikimedia Foundation,https://en.wikipedia.org/wiki/Ponaturi,true
SRC_R12_B01_019,Siyokoy,Wikipedia,Wikimedia Foundation,https://en.wikipedia.org/wiki/Siyokoy,true
SRC_R12_B01_020,Spotted eagle ray,Wikipedia,Wikimedia Foundation,https://en.wikipedia.org/wiki/Spotted_eagle_ray,true
SRC_R12_B01_021,Whale shark,Wikipedia,Wikimedia Foundation,https://en.wikipedia.org/wiki/Whale_shark,true
SRC_R12_B01_022,Mermaids and Mermen,Encyclopaedia Britannica 1911,Wikisource / Wikimedia Foundation,https://en.wikisource.org/wiki/1911_Encyclop%C3%A6dia_Britannica/Mermaids_and_Mermen,true
SRC_R12_B01_023,"Pouch Lamprey, Geotria australis",Fishes of Australia,Museums Victoria and OzFishNet,https://fishesofaustralia.net.au/home/species/3415,true
SRC_R12_B01_024,Indigenous spirituality and Mmoatia,University of Ghana,University of Ghana,https://ugspace.ug.edu.gh/bitstreams/885d2f81-a423-4d86-939e-043b9b7d2b64/download,true
SRC_R12_B01_025,Giant Devil Ray,Convention on Migratory Species,United Nations Environment Programme,https://www.cms.int/species/mobula-mobular,true
SRC_R12_B01_026,Atlantic Hagfish,Fisheries and Oceans Canada,Government of Canada,https://www.dfo-mpo.gc.ca/species-especes/profiles-profils/atl-hagfish-myxine-du-nord-eng.html,true
SRC_R12_B01_027,Giant Manta Ray,NOAA Fisheries,National Oceanic and Atmospheric Administration,https://www.fisheries.noaa.gov/species/giant-manta-ray/management,true
SRC_R12_B01_028,Green Sawfish,NOAA Fisheries,National Oceanic and Atmospheric Administration,https://www.fisheries.noaa.gov/species/green-sawfish,true
SRC_R12_B01_029,Largetooth Sawfish,NOAA Fisheries,National Oceanic and Atmospheric Administration,https://www.fisheries.noaa.gov/species/largetooth-sawfish,true
SRC_R12_B01_030,Southern Stingray,The Florida Aquarium,The Florida Aquarium,https://www.flaquarium.org/explore/habitats/coral-reefs/southern-stingray/,true
SRC_R12_B01_031,Eat-clean-repeat: reef manta rays undertake repetitive feeding-cleaning cycles,Frontiers in Marine Science,Frontiers Media,https://www.frontiersin.org/journals/marine-science/articles/10.3389/fmars.2024.1422655/full,true
SRC_R12_B01_032,Sea Lamprey,U.S. Fish and Wildlife Service,U.S. Department of the Interior,https://www.fws.gov/species/sea-lamprey-petromyzon-marinus,true
SRC_R12_B01_033,Spotted ratfish,Monterey Bay Aquarium,Monterey Bay Aquarium,https://www.montereybayaquarium.org/animals-the-ocean/animals-a-to-z/spotted-ratfish,true
SRC_R12_B01_034,Triton,Theoi Greek Mythology,Theoi Project,https://www.theoi.com/Pontios/Triton.html,true
SRC_R13_B01_001,Rhacophorus nigropalmatus,Animal Diversity Web,University of Michigan Museum of Zoology,https://animaldiversity.org/accounts/Rhacophorus_nigropalmatus/,true
SRC_R13_B01_002,Rhinella marina,Animal Diversity Web,University of Michigan Museum of Zoology,https://animaldiversity.org/accounts/Rhinella_marina/,true
SRC_R13_B01_003,Siren lacertina,Animal Diversity Web,University of Michigan Museum of Zoology,https://animaldiversity.org/accounts/Siren_lacertina/,true
SRC_R13_B01_004,Stealing of the Amrita: Page from a Mahabharata Manuscript,Michael C. Carlos Museum,Emory University,https://digitalprojects.carlos.emory.edu/items/show/6841,true
SRC_R13_B01_005,Agalychnis callidryas,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Agalychnis_callidryas,true
SRC_R13_B01_006,Apsara,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Apsara,true
SRC_R13_B01_007,Axolotl,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Axolotl,true
SRC_R13_B01_008,Banded rubber frog,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Banded_rubber_frog,true
SRC_R13_B01_009,Chinese giant salamander,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Chinese_giant_salamander,true
SRC_R13_B01_010,Common toad,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Common_toad,true
SRC_R13_B01_011,Deva (Hinduism),Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Deva_(Hinduism),true
SRC_R13_B01_012,Dyscophus antongilii,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Dyscophus_antongilii,true
SRC_R13_B01_013,Fire salamander,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Fire_salamander,true
SRC_R13_B01_014,Golden poison frog,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Golden_poison_frog,true
SRC_R13_B01_015,Hairy frog,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Hairy_frog,true
SRC_R13_B01_016,Hyalinobatrachium fleischmanni,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Hyalinobatrachium_fleischmanni,true
SRC_R13_B01_017,Hyalinobatrachium valerioi,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Hyalinobatrachium_valerioi,true
SRC_R13_B01_018,Iberian ribbed newt,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Iberian_ribbed_newt,true
SRC_R13_B01_019,Japanese giant salamander,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Japanese_giant_salamander,true
SRC_R13_B01_020,Marbled salamander,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Marbled_salamander,true
SRC_R13_B01_021,Myobatrachus,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Myobatrachus,true
SRC_R13_B01_022,Nasikabatrachus,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Nasikabatrachus,true
SRC_R13_B01_023,Olm,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Olm,true
SRC_R13_B01_024,Salamander,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Salamander,true
SRC_R13_B01_025,Siphonops annulatus,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Siphonops_annulatus,true
SRC_R13_B01_026,Strawberry poison-dart frog,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Strawberry_poison-dart_frog,true
SRC_R13_B01_027,Tiger salamander,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Tiger_salamander,true
SRC_R13_B01_028,Two-toed amphiuma,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Two-toed_amphiuma,true
SRC_R13_B01_029,Tylototriton shanjing,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Tylototriton_shanjing,true
SRC_R13_B01_030,Typhlonectes compressicauda,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Typhlonectes_compressicauda,true
SRC_R13_B01_031,Monstrous Femininity: An Analysis of Creatures in Philippine Urban Legends,Southeastern Philippines Journal of Research and Development,University of Southeastern Philippines,https://journal.usep.edu.ph/index.php/Southeastern_Philippines_Journal/article/download/143/69,true
SRC_R13_B01_032,Fun Facts About Amazon Milk Frogs,Smithsonian's National Zoo and Conservation Biology Institute,Smithsonian Institution,https://nationalzoo.si.edu/animals/news/fun-facts-about-amazon-milk-frogs,true
SRC_R13_B01_033,Dwarf Siren,Savannah River Ecology Laboratory,University of Georgia,https://srelherp.uga.edu/salamanders/dwarf-siren/,true
SRC_R13_B01_034,Texas blind salamander,Texas Parks and Wildlife Department,State of Texas,https://tpwd.texas.gov/huntwild/wild/species/blindsal/,true
SRC_R13_B01_035,The Valkyries welcomed the fallen to Valhalla,Swedish History Museum,Swedish History Museum,https://vikingar.historiska.se/objects.php?e=&l=en&showcase=012ece2f-34b4-4900-9bf3-d864b71a8e31,true
SRC_R13_B01_036,The Ahwar of Southern Iraq: Refuge of Biodiversity and the Relict Landscape of the Mesopotamian Cities,UNESCO World Heritage Centre,UNESCO,https://whc.unesco.org/en/list/1481,true
SRC_R13_B01_037,"Palestine: Land of Olives and Vines - Cultural Landscape of Southern Jerusalem, Battir",UNESCO World Heritage Centre,UNESCO,https://whc.unesco.org/en/list/1492,true
SRC_R13_B01_038,"Al-Ahsa Oasis, an Evolving Cultural Landscape",UNESCO World Heritage Centre,UNESCO,https://whc.unesco.org/en/list/1563/,true
