evidenceId,researchUnitId,targetField,batchId,journalEntryId,researchedAt,sourceOpened,sourceUrl,sourceTitle,locator,boundedContext,sourceFact,normalizationBridge,generatedBy,citationId,sourceId,authorOrOrganization,publisher,stableUrlOrIdentifier,subjectAlignment,claimAlignment,citationBoundedContext,journalQuery,journalSearchResultChosen,journalActualOpenedUrl,journalAccepted,inheritedBreedCount,inheritedBreedIds
EVD_JRN_R01_B01_SPC_PELECANOIDES_URINATRIX_PERSONALITY_ID_001,SPC_PELECANOIDES_URINATRIX,personalityId,R01_B01,JRN_R01_B01_SPC_PELECANOIDES_URINATRIX_PERSONALITY_ID_001,2026-08-19T18:20:39Z,true,https://www.nzbirdsonline.org.nz/species/common-diving-petrel,Common diving petrel | Kuaka,"Breeding, lines 73-75","Incubation is shared, and both parents visit most nights to feed the chick through fledging.",Common diving petrel pairs share incubation and chick provisioning.,"The account explicitly states that incubation is shared and both parents provision the chick most nights through fledging, directly matching nest duty.",BATCH_RESEARCH,CIT_JRN_R01_B01_SPC_PELECANOIDES_URINATRIX_PERSONALITY_ID_001,SRC_R01_B01_079,New Zealand Birds Online,New Zealand Birds Online,https://www.nzbirdsonline.org.nz/species/common-diving-petrel,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,"Incubation is shared, and both parents visit most nights to feed the chick through fledging.",Pelecanoides urinatrix common diving petrel behavior habitat New Zealand Birds Online,New Zealand Birds Online exact species account,https://www.nzbirdsonline.org.nz/species/common-diving-petrel,true,1,BRD_COMMON_DIVING_PETREL
EVD_JRN_R01_B01_SPC_PELECANOIDES_URINATRIX_TERRAIN_BROAD_001,SPC_PELECANOIDES_URINATRIX,terrainBroad,R01_B01,JRN_R01_B01_SPC_PELECANOIDES_URINATRIX_TERRAIN_BROAD_001,2026-08-19T18:20:39Z,true,https://www.nzbirdsonline.org.nz/species/common-diving-petrel,Common diving petrel | Kuaka,"Distribution and habitat, lines 62-64",The species breeds on islands and is most often seen over open sea near breeding colonies in exposed coastal waters.,Common diving petrels use oceanic and exposed coastal environments.,"Common diving petrels use oceanic and exposed coastal environments. Normalized only to controlled terrainBroad tokens: OCEAN, COASTAL.",BATCH_RESEARCH,CIT_JRN_R01_B01_SPC_PELECANOIDES_URINATRIX_TERRAIN_BROAD_001,SRC_R01_B01_079,New Zealand Birds Online,New Zealand Birds Online,https://www.nzbirdsonline.org.nz/species/common-diving-petrel,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,The species breeds on islands and is most often seen over open sea near breeding colonies in exposed coastal waters.,Pelecanoides urinatrix common diving petrel behavior habitat New Zealand Birds Online,New Zealand Birds Online exact species account,https://www.nzbirdsonline.org.nz/species/common-diving-petrel,true,1,BRD_COMMON_DIVING_PETREL
EVD_JRN_R01_B01_SPC_PELECANOIDES_URINATRIX_TERRAIN_SPECIFIC_001,SPC_PELECANOIDES_URINATRIX,terrainSpecific,R01_B01,JRN_R01_B01_SPC_PELECANOIDES_URINATRIX_TERRAIN_SPECIFIC_001,2026-08-19T18:20:39Z,true,https://www.nzbirdsonline.org.nz/species/common-diving-petrel,Common diving petrel | Kuaka,"Distribution and habitat and Behavior, lines 62-64 and 76-81",Breeding occurs on islands in short burrows; daytime foraging is over open sea and pelagic prey is taken by pursuit diving.,"Documented specific habitats include islands, burrows, and open pelagic water.","Documented specific habitats include islands, burrows, and open pelagic water. Normalized only to controlled terrainSpecific tokens: ISLAND, BURROW, PELAGIC.",BATCH_RESEARCH,CIT_JRN_R01_B01_SPC_PELECANOIDES_URINATRIX_TERRAIN_SPECIFIC_001,SRC_R01_B01_079,New Zealand Birds Online,New Zealand Birds Online,https://www.nzbirdsonline.org.nz/species/common-diving-petrel,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,Breeding occurs on islands in short burrows; daytime foraging is over open sea and pelagic prey is taken by pursuit diving.,Pelecanoides urinatrix common diving petrel behavior habitat New Zealand Birds Online,New Zealand Birds Online exact species account,https://www.nzbirdsonline.org.nz/species/common-diving-petrel,true,1,BRD_COMMON_DIVING_PETREL
EVD_JRN_R01_B01_SPC_PELECANUS_CONSPICILLATUS_PERSONALITY_ID_001,SPC_PELECANUS_CONSPICILLATUS,personalityId,R01_B01,JRN_R01_B01_SPC_PELECANUS_CONSPICILLATUS_PERSONALITY_ID_001,2026-08-19T18:22:44Z,true,https://collections.museumsvictoria.com.au/species/8260,"Pelecanus conspicillatus, Australian Pelican","Biology, lines 110-112",Small flocks help one another catch fish by herding them together.,Australian Pelicans sometimes cooperate in flocks to herd and catch fish.,"The museum account explicitly describes flock members helping one another herd fish, a direct cooperative hunting behavior.",BATCH_RESEARCH,CIT_JRN_R01_B01_SPC_PELECANUS_CONSPICILLATUS_PERSONALITY_ID_001,SRC_R01_B01_045,Museums Victoria,Museums Victoria,https://collections.museumsvictoria.com.au/species/8260,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,Small flocks help one another catch fish by herding them together.,Pelecanus conspicillatus Australian pelican behavior habitat museum,Museums Victoria exact species account,https://collections.museumsvictoria.com.au/species/8260,true,1,BRD_AUSTRALIAN_PELICAN
EVD_JRN_R01_B01_SPC_PELECANUS_CONSPICILLATUS_TERRAIN_BROAD_001,SPC_PELECANUS_CONSPICILLATUS,terrainBroad,R01_B01,JRN_R01_B01_SPC_PELECANUS_CONSPICILLATUS_TERRAIN_BROAD_001,2026-08-19T18:22:44Z,true,https://collections.museumsvictoria.com.au/species/8260,"Pelecanus conspicillatus, Australian Pelican","Habitat, lines 117-119",The species uses coastal bays and inlets and inland freshwater wetlands.,"Australian Pelicans occupy coastal, freshwater, and wetland environments.","Australian Pelicans occupy coastal, freshwater, and wetland environments. Normalized only to controlled terrainBroad tokens: COASTAL, FRESHWATER, WETLAND.",BATCH_RESEARCH,CIT_JRN_R01_B01_SPC_PELECANUS_CONSPICILLATUS_TERRAIN_BROAD_001,SRC_R01_B01_045,Museums Victoria,Museums Victoria,https://collections.museumsvictoria.com.au/species/8260,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,The species uses coastal bays and inlets and inland freshwater wetlands.,Pelecanus conspicillatus Australian pelican behavior habitat museum,Museums Victoria exact species account,https://collections.museumsvictoria.com.au/species/8260,true,1,BRD_AUSTRALIAN_PELICAN
EVD_JRN_R01_B01_SPC_PELECANUS_CONSPICILLATUS_TERRAIN_SPECIFIC_001,SPC_PELECANUS_CONSPICILLATUS,terrainSpecific,R01_B01,JRN_R01_B01_SPC_PELECANUS_CONSPICILLATUS_TERRAIN_SPECIFIC_001,2026-08-19T18:22:44Z,true,https://collections.museumsvictoria.com.au/species/8260,"Pelecanus conspicillatus, Australian Pelican","Habitats, lines 142-144",The museum habitat list explicitly includes lakes.,Lakes are a documented specific habitat.,Lakes are a documented specific habitat. Normalized only to controlled terrainSpecific tokens: LAKE.,BATCH_RESEARCH,CIT_JRN_R01_B01_SPC_PELECANUS_CONSPICILLATUS_TERRAIN_SPECIFIC_001,SRC_R01_B01_045,Museums Victoria,Museums Victoria,https://collections.museumsvictoria.com.au/species/8260,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,The museum habitat list explicitly includes lakes.,Pelecanus conspicillatus Australian pelican behavior habitat museum,Museums Victoria exact species account,https://collections.museumsvictoria.com.au/species/8260,true,1,BRD_AUSTRALIAN_PELICAN
EVD_JRN_R01_B01_SPC_PELECANUS_CRISPUS_PERSONALITY_ID_001,SPC_PELECANUS_CRISPUS,personalityId,R01_B01,JRN_R01_B01_SPC_PELECANUS_CRISPUS_PERSONALITY_ID_001,2026-08-19T18:22:45Z,true,https://www.birdlife.org/news/2024/01/11/saving-east-asias-last-dalmatian-pelicans/,Saving East Asia’s Last Dalmatian Pelicans,"Unveiling unknown threats, lines 45-48",GPS-tracked Dalmatian Pelicans followed migration routes from Mongolian breeding grounds through stopovers to wintering sites.,Dalmatian Pelicans make a documented seasonal migration with identifiable stopover and wintering sites.,"GPS tracking documented routes, dates, stopover sites, and wintering sites between Mongolian breeding grounds and coastal China, directly matching purposeful migration.",BATCH_RESEARCH,CIT_JRN_R01_B01_SPC_PELECANUS_CRISPUS_PERSONALITY_ID_001,SRC_R01_B01_064,BirdLife International,BirdLife International,https://www.birdlife.org/news/2024/01/11/saving-east-asias-last-dalmatian-pelicans/,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,GPS-tracked Dalmatian Pelicans followed migration routes from Mongolian breeding grounds through stopovers to wintering sites.,Dalmatian pelican migration habitat lakes BirdLife International,BirdLife International report on East Asian Dalmatian Pelicans,https://www.birdlife.org/news/2024/01/11/saving-east-asias-last-dalmatian-pelicans/,true,1,BRD_DALMATIAN_PELICAN
EVD_JRN_R01_B01_SPC_PELECANUS_CRISPUS_TERRAIN_BROAD_001,SPC_PELECANUS_CRISPUS,terrainBroad,R01_B01,JRN_R01_B01_SPC_PELECANUS_CRISPUS_TERRAIN_BROAD_001,2026-08-19T18:22:45Z,true,https://www.birdlife.org/news/2024/01/11/saving-east-asias-last-dalmatian-pelicans/,Saving East Asia’s Last Dalmatian Pelicans,"Introduction and research areas, lines 28-29 and 44-47",The birds breed and summer at Mongolian lake wetlands and winter in coastal eastern China.,Dalmatian Pelicans use inland wetland and coastal environments.,"Dalmatian Pelicans use inland wetland and coastal environments. Normalized only to controlled terrainBroad tokens: WETLAND, COASTAL.",BATCH_RESEARCH,CIT_JRN_R01_B01_SPC_PELECANUS_CRISPUS_TERRAIN_BROAD_001,SRC_R01_B01_064,BirdLife International,BirdLife International,https://www.birdlife.org/news/2024/01/11/saving-east-asias-last-dalmatian-pelicans/,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,The birds breed and summer at Mongolian lake wetlands and winter in coastal eastern China.,Dalmatian pelican migration habitat lakes BirdLife International,BirdLife International report on East Asian Dalmatian Pelicans,https://www.birdlife.org/news/2024/01/11/saving-east-asias-last-dalmatian-pelicans/,true,1,BRD_DALMATIAN_PELICAN
EVD_JRN_R01_B01_SPC_PELECANUS_CRISPUS_TERRAIN_SPECIFIC_001,SPC_PELECANUS_CRISPUS,terrainSpecific,R01_B01,JRN_R01_B01_SPC_PELECANUS_CRISPUS_TERRAIN_SPECIFIC_001,2026-08-19T18:22:45Z,true,https://www.birdlife.org/news/2024/01/11/saving-east-asias-last-dalmatian-pelicans/,Saving East Asia’s Last Dalmatian Pelicans,"Introduction and research areas, lines 28-29 and 44",Breeding birds nest on islands at Khar-Us Lake; Khar-Us and Airag lakes are critical breeding areas.,Documented specific habitats include lakes and lake islands.,"Documented specific habitats include lakes and lake islands. Normalized only to controlled terrainSpecific tokens: LAKE, ISLAND.",BATCH_RESEARCH,CIT_JRN_R01_B01_SPC_PELECANUS_CRISPUS_TERRAIN_SPECIFIC_001,SRC_R01_B01_064,BirdLife International,BirdLife International,https://www.birdlife.org/news/2024/01/11/saving-east-asias-last-dalmatian-pelicans/,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,Breeding birds nest on islands at Khar-Us Lake; Khar-Us and Airag lakes are critical breeding areas.,Dalmatian pelican migration habitat lakes BirdLife International,BirdLife International report on East Asian Dalmatian Pelicans,https://www.birdlife.org/news/2024/01/11/saving-east-asias-last-dalmatian-pelicans/,true,1,BRD_DALMATIAN_PELICAN
EVD_JRN_R01_B01_SPC_PELECANUS_OCCIDENTALIS_PERSONALITY_ID_001,SPC_PELECANUS_OCCIDENTALIS,personalityId,R01_B01,JRN_R01_B01_SPC_PELECANUS_OCCIDENTALIS_PERSONALITY_ID_001,2026-08-19T18:22:46Z,true,https://www.allaboutbirds.org/guide/Brown_Pelican/overview,Brown Pelican,"Cool Facts, line 53","Brown Pelicans incubate their eggs with the skin of their feet, standing on the eggs to keep them warm.",Brown Pelican adults perform direct egg-incubation duty.,"Cornell documents adults warming eggs with the skin of their feet, a direct and sustained nest-duty behavior.",BATCH_RESEARCH,CIT_JRN_R01_B01_SPC_PELECANUS_OCCIDENTALIS_PERSONALITY_ID_001,SRC_R01_B01_050,Cornell Lab of Ornithology,Cornell University,https://www.allaboutbirds.org/guide/Brown_Pelican/overview,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,"Brown Pelicans incubate their eggs with the skin of their feet, standing on the eggs to keep them warm.",Pelecanus occidentalis Brown Pelican life history behavior habitat Cornell,Cornell Lab All About Birds exact species account,https://www.allaboutbirds.org/guide/Brown_Pelican/overview,true,1,BRD_BROWN_PELICAN
EVD_JRN_R01_B01_SPC_PELECANUS_OCCIDENTALIS_TERRAIN_BROAD_001,SPC_PELECANUS_OCCIDENTALIS,terrainBroad,R01_B01,JRN_R01_B01_SPC_PELECANUS_OCCIDENTALIS_TERRAIN_BROAD_001,2026-08-19T18:22:46Z,true,https://www.allaboutbirds.org/guide/Brown_Pelican/overview,Brown Pelican,"Basic Description and Find This Bird, lines 28-45","The account identifies ocean habitat and southern coastal surf, with birds resting in estuaries and mudflats.","Brown Pelicans use oceanic, coastal, and estuarine wetland environments.","Brown Pelicans use oceanic, coastal, and estuarine wetland environments. Normalized only to controlled terrainBroad tokens: OCEAN, COASTAL, WETLAND.",BATCH_RESEARCH,CIT_JRN_R01_B01_SPC_PELECANUS_OCCIDENTALIS_TERRAIN_BROAD_001,SRC_R01_B01_050,Cornell Lab of Ornithology,Cornell University,https://www.allaboutbirds.org/guide/Brown_Pelican/overview,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,"The account identifies ocean habitat and southern coastal surf, with birds resting in estuaries and mudflats.",Pelecanus occidentalis Brown Pelican life history behavior habitat Cornell,Cornell Lab All About Birds exact species account,https://www.allaboutbirds.org/guide/Brown_Pelican/overview,true,1,BRD_BROWN_PELICAN
EVD_JRN_R01_B01_SPC_PELECANUS_OCCIDENTALIS_TERRAIN_SPECIFIC_001,SPC_PELECANUS_OCCIDENTALIS,terrainSpecific,R01_B01,JRN_R01_B01_SPC_PELECANUS_OCCIDENTALIS_TERRAIN_SPECIFIC_001,2026-08-19T18:22:46Z,true,https://www.allaboutbirds.org/guide/Brown_Pelican/overview,Brown Pelican,"Find This Bird, lines 43-45",Groups rest on mudflats and in estuaries.,Mudflats and estuaries are documented specific habitats.,"Mudflats and estuaries are documented specific habitats. Normalized only to controlled terrainSpecific tokens: MUDFLAT, ESTUARY.",BATCH_RESEARCH,CIT_JRN_R01_B01_SPC_PELECANUS_OCCIDENTALIS_TERRAIN_SPECIFIC_001,SRC_R01_B01_050,Cornell Lab of Ornithology,Cornell University,https://www.allaboutbirds.org/guide/Brown_Pelican/overview,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,Groups rest on mudflats and in estuaries.,Pelecanus occidentalis Brown Pelican life history behavior habitat Cornell,Cornell Lab All About Birds exact species account,https://www.allaboutbirds.org/guide/Brown_Pelican/overview,true,1,BRD_BROWN_PELICAN
EVD_JRN_R01_B01_SPC_PELECANUS_ONOCROTALUS_PERSONALITY_ID_001,SPC_PELECANUS_ONOCROTALUS,personalityId,R01_B01,JRN_R01_B01_SPC_PELECANUS_ONOCROTALUS_PERSONALITY_ID_001,2026-08-19T18:22:48Z,true,https://www.marylandzoo.org/animal/great-white-pelican/,Great White Pelican,"How I live there, lines 102-104","Great White Pelicans hunt in groups, swimming in a circle to concentrate and herd fish into shallower water.",Great White Pelicans cooperate to herd fish during group hunts.,"The zoo account explicitly documents group formation of a line or circle to herd fish into shallow water, directly matching cooperative hunting.",BATCH_RESEARCH,CIT_JRN_R01_B01_SPC_PELECANUS_ONOCROTALUS_PERSONALITY_ID_001,SRC_R01_B01_077,The Maryland Zoo in Baltimore,The Maryland Zoo in Baltimore,https://www.marylandzoo.org/animal/great-white-pelican/,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,"Great White Pelicans hunt in groups, swimming in a circle to concentrate and herd fish into shallower water.",Pelecanus onocrotalus Great White Pelican habitat cooperative fishing zoo species,Maryland Zoo exact species account,https://www.marylandzoo.org/animal/great-white-pelican/,true,1,BRD_GREAT_WHITE_PELICAN
EVD_JRN_R01_B01_SPC_PELECANUS_ONOCROTALUS_TERRAIN_BROAD_001,SPC_PELECANUS_ONOCROTALUS,terrainBroad,R01_B01,JRN_R01_B01_SPC_PELECANUS_ONOCROTALUS_TERRAIN_BROAD_001,2026-08-19T18:22:48Z,true,https://www.marylandzoo.org/animal/great-white-pelican/,Great White Pelican,"Where I live, lines 98-103","The species prefers fresh or brackish lakes, deltas, lagoons and marshes.","Great White Pelicans occupy freshwater, wetland, and coastal-brackish environments.","Great White Pelicans occupy freshwater, wetland, and coastal-brackish environments. Normalized only to controlled terrainBroad tokens: FRESHWATER, WETLAND, COASTAL.",BATCH_RESEARCH,CIT_JRN_R01_B01_SPC_PELECANUS_ONOCROTALUS_TERRAIN_BROAD_001,SRC_R01_B01_077,The Maryland Zoo in Baltimore,The Maryland Zoo in Baltimore,https://www.marylandzoo.org/animal/great-white-pelican/,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,"The species prefers fresh or brackish lakes, deltas, lagoons and marshes.",Pelecanus onocrotalus Great White Pelican habitat cooperative fishing zoo species,Maryland Zoo exact species account,https://www.marylandzoo.org/animal/great-white-pelican/,true,1,BRD_GREAT_WHITE_PELICAN
EVD_JRN_R01_B01_SPC_PELECANUS_ONOCROTALUS_TERRAIN_SPECIFIC_001,SPC_PELECANUS_ONOCROTALUS,terrainSpecific,R01_B01,JRN_R01_B01_SPC_PELECANUS_ONOCROTALUS_TERRAIN_SPECIFIC_001,2026-08-19T18:22:48Z,true,https://www.marylandzoo.org/animal/great-white-pelican/,Great White Pelican,"Where I live, line 101","Preferred habitats explicitly include lakes, deltas, lagoons, and marshes.",Documented controlled specific habitats include lakes and marshes; the account also notes river-associated habitat.,"Documented controlled specific habitats include lakes and marshes; the account also notes river-associated habitat. Normalized only to controlled terrainSpecific tokens: LAKE, RIVER, MARSH.",BATCH_RESEARCH,CIT_JRN_R01_B01_SPC_PELECANUS_ONOCROTALUS_TERRAIN_SPECIFIC_001,SRC_R01_B01_077,The Maryland Zoo in Baltimore,The Maryland Zoo in Baltimore,https://www.marylandzoo.org/animal/great-white-pelican/,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,"Preferred habitats explicitly include lakes, deltas, lagoons, and marshes.",Pelecanus onocrotalus Great White Pelican habitat cooperative fishing zoo species,Maryland Zoo exact species account,https://www.marylandzoo.org/animal/great-white-pelican/,true,1,BRD_GREAT_WHITE_PELICAN
EVD_JRN_R01_B01_SPC_PHALACROCORAX_CARBO_PERSONALITY_ID_001,SPC_PHALACROCORAX_CARBO,personalityId,R01_B01,JRN_R01_B01_SPC_PHALACROCORAX_CARBO_PERSONALITY_ID_001,2026-08-19T18:22:49Z,true,https://www.allaboutbirds.org/guide/Great_Cormorant/,Great Cormorant,"Basic Description and Cool Facts, lines 33-35 and 51-54","Great Cormorants stand on rocks with wings outstretched, typically facing wind and turning their backs to the sun.",Great Cormorants perform a conspicuous open-wing visual posture.,"The account documents a conspicuous, repeated open-wing posture after leaving water; this is direct visual expression without assigning inferred emotion.",BATCH_RESEARCH,CIT_JRN_R01_B01_SPC_PHALACROCORAX_CARBO_PERSONALITY_ID_001,SRC_R01_B01_053,Cornell Lab of Ornithology,Cornell University,https://www.allaboutbirds.org/guide/Great_Cormorant/,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,"Great Cormorants stand on rocks with wings outstretched, typically facing wind and turning their backs to the sun.",Phalacrocorax carbo great cormorant behavior habitat Cornell,Cornell Lab All About Birds exact species account,https://www.allaboutbirds.org/guide/Great_Cormorant/,true,1,BRD_GREAT_CORMORANT
